,zone_id,year,month,day,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
105,A,2004,4,15,4414.81,4313.33,4322.22,4426.67,4780.74,5628.89,6663.7,6318.52,5403.7,4931.85,4542.96,4291.85,4125.19,3822.96,3737.04,3722.96,3913.33,4086.67,4391.11,5063.7,5689.63,5395.56,4621.48,3926.67
106,A,2004,4,16,3525.93,3477.04,3682.22,3964.44,4557.04,5453.33,6806.67,6611.85,5697.04,5022.22,4553.33,4076.3,3771.85,3635.56,3475.56,3553.33,3656.3,3800.0,4031.85,4473.33,5115.56,4860.0,4260.74,3611.85
107,A,2004,4,17,3102.22,2928.15,2901.48,3025.19,3238.52,3615.56,4317.04,5151.11,5226.67,4960.74,4398.52,4097.04,3894.07,3887.41,3871.85,3894.07,4197.78,4342.22,4539.26,4607.41,5250.37,5088.89,4371.85,3622.22
108,A,2004,4,18,2976.3,2625.19,2467.41,2425.19,2455.56,2507.41,2860.74,3786.67,4608.15,4960.74,4791.85,4731.11,4840.74,4883.7,4905.93,4997.78,5403.7,5740.0,5959.26,6391.85,7102.96,6640.74,5360.0,4201.48
109,A,2004,4,19,3448.89,3130.37,2938.52,2852.59,2992.59,3524.44,4500.0,4579.26,4147.41,4216.3,4346.67,4544.44,4786.67,4855.56,4993.33,4995.56,5577.78,5831.11,7045.19,6748.89,6768.15,7143.7,5464.44,4210.37
110,A,2004,4,20,3480.0,3200.0,3033.33,2954.81,3070.37,3642.22,4739.26,4685.19,4209.63,4078.52,4145.19,4341.48,4520.0,4711.85,4916.3,4800.74,5321.48,5654.81,6703.7,6425.93,7123.7,6247.41,4832.59,3737.78
111,A,2004,4,21,3104.44,2825.93,2685.93,2671.85,2864.44,3491.85,4591.11,4554.81,4094.07,3894.07,3893.33,3914.07,4140.74,4340.0,4574.81,4837.04,5293.33,5490.37,5729.63,6086.67,6534.81,6106.67,4920.74,3800.74
112,A,2004,4,22,3200.0,2845.19,2663.7,2653.33,2879.26,3481.48,4634.81,4423.7,4126.67,4137.04,4197.78,4335.56,4545.19,4788.89,4811.11,4616.3,4887.41,5524.44,5877.78,6117.78,6425.19,5860.0,4694.81,3585.19
113,A,2004,4,23,2927.41,2692.59,2594.81,2594.81,2823.7,3385.93,4550.37,4528.89,4138.52,4179.26,4225.93,4390.37,4541.48,4806.67,4960.74,4948.15,5171.85,5133.33,5951.11,5305.19,5496.3,5153.33,4439.26,3660.74
114,A,2004,4,24,3055.56,2746.67,2593.33,2540.0,2554.07,2740.74,3210.37,4122.96,4666.67,4691.11,4526.67,4469.63,4534.81,4546.67,4690.37,4868.15,5176.3,5368.89,5291.11,5113.33,5474.81,5234.81,4382.96,3551.11
115,A,2004,4,25,2936.3,2629.63,2459.26,2392.59,2383.7,2513.33,2846.67,3611.11,4561.48,5056.3,4777.78,4658.52,4700.74,4536.3,4371.85,4287.41,4350.37,4697.04,5180.0,5415.56,5697.78,5181.48,4105.19,3181.48
116,A,2004,4,26,2694.81,2514.07,2446.67,2477.78,2787.41,3361.48,4483.7,4591.11,4194.07,4066.67,4110.37,4104.44,4034.07,3971.11,3903.7,3957.04,4448.15,5051.85,5517.04,5583.7,5606.67,4966.67,4060.0,3175.56
117,A,2004,4,27,2811.85,2637.78,2637.04,2747.41,3098.52,3765.93,4883.7,4768.15,4159.26,3911.85,3727.41,3574.81,3491.85,3406.67,3398.52,3445.19,3894.07,4365.93,5029.63,5274.81,5778.52,5454.07,4602.22,3889.63
118,A,2004,4,28,3511.85,3454.81,3511.85,3688.89,4111.11,5030.37,6454.07,6113.33,5093.33,4616.3,4222.22,3868.89,3729.63,3534.81,3435.56,3350.37,3688.89,4041.48,4392.59,4824.44,5571.11,5279.26,4397.04,3451.85
119,A,2004,4,29,2988.89,2853.33,2881.48,3055.56,3479.26,4214.07,5468.15,5232.59,4325.93,4031.11,3725.19,3582.96,3471.11,3469.63,3448.89,3631.85,3921.48,4141.48,4451.85,4819.26,5480.74,5204.44,4257.04,3317.04
120,A,2004,4,30,2749.63,2485.93,2428.89,2459.26,2762.96,3447.41,4573.33,4614.07,4187.41,3920.0,3731.85,3713.33,3677.04,3671.85,3775.56,3841.48,4092.59,4313.33,4481.48,4512.59,5090.37,5060.74,4434.81,3540.0
121,A,2004,5,1,2968.15,2657.78,2526.67,2453.33,2471.11,2682.22,3224.44,4108.89,4605.19,4541.48,4374.81,4291.85,4256.3,4225.93,4246.67,4382.22,4618.52,5192.59,5163.7,5165.93,5210.37,4877.78,4307.41,3589.63
122,A,2004,5,2,3040.0,2760.0,2586.67,2523.7,2509.63,2574.81,2908.15,3759.26,4743.7,5334.07,5305.93,5118.52,5218.52,5275.56,5253.33,5297.78,5504.44,5831.11,6108.89,6018.52,5697.04,5208.15,4261.48,3238.52
123,A,2004,5,3,2674.07,2814.07,2298.52,2238.52,2631.85,3424.44,4538.52,4743.7,4278.52,4210.37,4159.26,4132.59,4074.81,3920.0,3834.81,3734.81,4151.85,4613.33,4924.44,5435.56,5780.0,5401.48,4370.37,3548.15
124,A,2004,5,4,3145.19,2980.74,3017.04,3118.52,3512.59,4380.0,5680.74,5398.52,4526.67,4097.04,3897.78,3722.96,3617.78,3542.22,3445.19,3471.85,3832.59,4111.11,4358.52,4780.74,5671.11,5351.85,4358.52,3446.67
125,A,2004,5,5,3002.96,2950.37,2942.22,3034.81,3402.22,4162.96,5385.19,5260.74,4443.7,4163.7,4023.7,3760.0,3553.33,3448.89,3463.7,3662.22,3893.33,4185.93,4534.81,4889.63,5482.22,5281.48,4187.41,3274.81
126,A,2004,5,6,2680.74,2520.0,2460.74,2540.74,2894.81,3654.07,4871.85,4748.15,4126.67,3925.93,3701.48,3620.0,3545.19,3600.0,3649.63,3840.74,4177.78,4544.44,4946.67,5261.48,5660.74,5506.67,4652.59,3508.15
127,A,2004,5,7,2873.33,2595.56,2455.56,2491.85,2717.04,3396.3,4484.44,4512.59,4025.93,3945.93,3900.0,4124.44,4368.15,4672.59,5015.56,5151.85,5587.41,5754.07,5994.07,5762.22,5648.15,5253.33,4429.63,3575.56
128,A,2004,5,8,2980.0,2713.33,2628.15,2501.48,2515.56,2651.85,3141.48,3990.37,4652.59,4700.74,4560.74,4490.37,4299.26,4282.96,4314.07,4408.89,4505.93,4702.96,4826.67,4824.44,5108.89,5048.15,4327.41,3465.93
129,A,2004,5,9,2941.48,2611.11,2474.81,2403.7,2414.07,2538.52,3013.33,3855.56,4733.33,5038.52,4841.48,4686.67,4883.7,5093.33,5399.26,5713.33,6147.41,6405.93,6474.07,6554.07,6856.3,6574.07,5423.7,4242.22
130,A,2004,5,10,3495.56,3069.63,2903.7,2814.07,2970.37,3593.33,4505.93,4640.0,4314.07,4483.7,4756.3,5007.41,5533.33,6077.04,6382.96,6440.0,6584.44,6718.52,7675.56,7608.15,7574.07,7048.15,5606.67,4431.11
131,A,2004,5,11,3690.37,3306.67,3094.07,3029.63,3201.48,3800.74,4816.3,4877.04,4502.22,4711.11,5050.37,5357.04,5826.67,5962.96,6117.04,6188.15,6857.78,7114.07,8031.11,7700.0,7746.67,7170.37,5637.04,4371.85
132,A,2004,5,12,3575.56,3209.63,2980.74,2917.04,3110.37,3678.52,4705.19,4733.33,4475.56,4644.44,4995.56,5477.78,5840.0,6194.07,6569.63,6603.7,7108.15,7342.96,8377.04,7960.0,7943.7,7328.15,5951.11,4648.15
133,A,2004,5,13,3783.7,3353.33,3100.74,3042.96,3188.15,3734.81,4771.85,4848.89,4565.19,4731.85,5060.74,5480.0,5916.3,6316.3,6674.81,6776.3,7222.96,7409.63,8425.93,7775.56,7828.15,7437.78,6029.63,4672.59
134,A,2004,5,14,3792.59,3378.52,3137.04,3049.63,3165.19,3735.56,4715.56,4893.33,4784.44,5003.7,5477.78,5847.41,6345.19,6685.19,6729.63,6506.67,6808.89,6951.11,7732.59,6988.15,7010.37,6778.52,5797.04,4680.74
135,A,2004,5,15,3885.19,3445.19,3168.89,2997.04,2952.59,3053.33,3473.33,4272.59,5080.74,5417.04,5730.37,6214.81,6693.33,7071.11,7476.3,7888.15,8118.52,8111.85,7809.63,7440.74,7407.41,6925.19,5857.04,4794.07
136,A,2004,5,16,4002.96,3559.26,3248.15,3083.7,2986.67,2977.04,3264.44,3929.63,4860.0,5401.48,5581.48,5916.3,6129.63,6362.96,6466.67,6401.48,6837.04,7190.37,7275.56,7241.48,7285.93,6630.37,5285.19,4210.37
137,A,2004,5,17,3459.26,3110.37,2881.48,2803.7,3026.67,3625.19,4624.44,4624.44,4396.3,4617.78,4942.22,5162.22,5628.15,5981.48,6062.22,6036.3,6414.07,6831.85,7133.33,7259.26,7061.48,6508.89,5246.67,4072.59
138,A,2004,5,18,3335.56,3002.96,2818.52,2789.63,3029.63,3587.41,4597.78,4632.59,4374.81,4541.48,4797.04,4950.37,5427.41,5870.37,5999.26,5682.96,5346.67,6080.74,6171.85,6109.63,6267.41,5942.96,4774.81,3685.19
139,A,2004,5,19,3132.59,2859.26,2698.52,2738.52,2960.0,3574.81,4654.07,4753.33,4248.15,4131.11,4139.26,4145.19,4108.89,4223.7,4451.11,4754.07,5407.41,5982.96,6338.52,6434.07,6574.07,6332.59,5248.89,4083.7
140,A,2004,5,20,3384.44,3070.37,2887.41,2866.67,3111.85,3664.44,4749.63,4792.59,4445.93,4365.93,4354.81,4266.67,4200.0,4141.48,4053.33,4114.81,4545.19,4871.85,5337.78,5554.81,5971.85,5793.33,4824.44,3697.04
141,A,2004,5,21,3082.22,2846.67,2730.37,2691.85,2908.15,3506.67,4538.52,4706.67,4445.19,4407.41,4429.63,4772.59,5125.19,5502.22,5914.81,5897.78,5821.48,5977.04,6990.37,6518.52,6683.7,6608.89,5362.22,4469.63
142,A,2004,5,22,3698.52,3279.26,3014.81,2825.93,2795.56,2954.07,3250.37,4154.81,5037.78,5534.81,5916.3,6391.85,6811.85,7291.85,7831.85,8233.33,8580.74,8941.48,8789.63,8466.67,8126.67,7870.37,6897.04,5648.15
143,A,2004,5,23,4692.59,4146.67,3820.0,3581.48,3446.67,3404.44,3597.78,4551.11,5928.89,6835.56,7480.74,8065.19,8540.0,9031.11,9167.41,8893.33,8503.7,8906.67,8920.0,8522.22,8359.26,7940.0,6523.7,5131.85
144,A,2004,5,24,4224.44,3842.96,3599.26,3504.44,3630.37,4206.67,5114.81,5295.56,5356.3,5804.44,6232.59,6604.44,7034.81,7465.19,7748.15,7800.0,8322.96,8622.96,9748.89,9168.89,9046.67,8599.26,6982.22,5535.56
145,A,2004,5,25,4631.85,4157.04,3805.93,3646.67,3828.89,4346.67,5266.67,5237.04,5098.52,5540.74,6081.48,6594.07,7018.52,7545.19,7863.7,7786.67,8410.37,8434.81,8972.59,7740.74,7394.07,7018.52,5624.44,4448.15
146,A,2004,5,26,3727.41,3360.0,3167.41,3169.63,3311.11,3848.89,4874.07,4840.74,4503.7,4981.48,5393.33,5721.48,6009.63,6248.89,6364.44,6437.78,6701.48,7012.59,7267.41,7328.89,6971.85,6399.26,5360.0,4222.22
147,A,2004,5,27,3430.37,3106.67,2937.78,2928.15,3240.0,3740.0,4656.3,4794.07,4476.3,4611.85,4981.48,5360.0,5725.19,5908.89,6128.15,6460.0,7275.56,7681.48,7706.67,7561.48,7750.37,7554.07,6358.52,4902.22
148,A,2004,5,28,4051.85,3613.33,3347.41,3159.26,3315.56,3869.63,4861.48,4950.37,4588.15,4437.04,4654.81,4766.67,5023.7,5121.48,5478.52,5813.33,6323.7,6598.52,6520.74,6285.19,5928.89,5851.11,5093.33,4117.04
149,A,2004,5,29,3405.19,2980.74,2762.96,2625.19,2606.67,2724.44,3083.7,3770.37,4443.7,4711.11,4676.3,4640.0,4611.85,4682.96,4764.44,4981.48,5220.74,5379.26,5423.7,5183.7,5133.33,5170.37,4448.15,3627.41
150,A,2004,5,30,3018.52,2711.11,2540.74,2469.63,2474.81,2556.3,2798.52,3536.3,4323.7,4792.59,4679.26,4512.59,4451.11,4386.67,4274.81,4198.52,4399.26,4662.96,4871.11,4940.0,5011.11,4910.37,4259.26,3568.89
151,A,2004,5,31,3055.56,2773.33,2654.07,2578.52,2546.67,2634.07,2853.33,3416.3,4334.07,5182.22,5708.15,5785.19,5728.15,5780.0,5968.89,6086.67,6233.33,6389.63,6539.26,6748.15,6919.26,6405.93,5137.78,4008.89
152,A,2004,6,1,3203.7,2881.48,2698.52,2702.96,2972.59,3503.7,4462.22,4520.74,4280.74,4388.89,4555.56,4717.04,4937.04,4991.11,4930.37,5101.48,5801.48,6293.33,6549.63,6502.96,6420.0,6302.22,5033.33,3945.93
153,A,2004,6,2,3174.81,2830.37,2672.59,2658.52,2982.96,3493.33,4453.33,4461.48,4066.67,4126.67,4354.81,4587.41,4862.96,5074.81,5500.0,5799.26,6450.37,6815.56,7111.85,7023.7,6921.48,6743.7,5431.85,4033.33
154,A,2004,6,3,3282.96,2960.74,2727.41,2716.3,2974.07,3497.78,4418.52,4422.96,4256.3,4314.07,4520.0,4713.33,4845.19,5002.96,5287.41,5605.93,5994.07,6345.19,6650.37,6425.19,6560.0,6520.74,5269.63,4008.89
155,A,2004,6,4,3271.11,2977.04,2816.3,2769.63,2999.26,3528.15,4486.67,4555.56,4146.67,4017.04,4005.19,4017.78,3987.41,3880.0,3842.96,3945.93,4187.41,4514.81,4698.52,4697.04,4699.26,4601.48,4027.41,3365.93
156,A,2004,6,5,2909.63,2657.78,2530.37,2457.04,2488.15,2672.59,2990.37,3710.37,4400.74,4863.7,4972.59,4887.41,4701.48,4705.19,4508.15,4421.48,4500.74,4634.81,4611.85,4721.48,4802.22,4652.59,4138.52,3485.19
157,A,2004,6,6,2941.48,2718.52,2568.15,2497.78,2516.3,2581.48,2971.85,3696.3,4508.89,5014.07,4835.56,4835.56,4745.19,4733.33,4665.19,4812.59,5131.11,5491.85,5744.44,6044.44,6087.41,6023.7,4891.85,3751.85
158,A,2004,6,7,3147.41,2842.96,2700.0,2690.37,2938.52,3430.37,4340.0,4408.89,4223.7,4197.78,4280.74,4334.07,4571.11,4780.0,5065.93,5486.67,6166.67,6806.67,7042.96,7056.3,7005.93,6918.52,5574.07,4257.04
159,A,2004,6,8,3479.26,3068.15,2859.26,2782.22,3053.33,3568.89,4530.37,4603.7,4244.44,4223.7,4469.63,4958.52,5488.89,5983.7,6580.0,7028.15,7630.37,8054.81,8257.78,8131.85,8094.07,8075.56,6539.26,5088.15
160,A,2004,6,9,4173.33,3698.52,3427.41,3347.41,3556.3,3995.56,4925.93,5208.89,5216.3,5687.41,6350.37,6954.81,7594.07,7971.85,8324.44,8422.22,8901.48,9181.48,10125.19,9274.81,9187.41,9035.56,7482.96,5885.93
161,A,2004,6,10,4859.26,4341.48,3965.19,3740.0,3828.15,4222.22,5117.04,5411.85,5593.33,5786.67,6220.74,6764.44,7239.26,7643.7,7921.48,7574.07,7962.22,8850.37,8330.37,8126.67,7864.44,7709.63,6465.93,5214.81
162,A,2004,6,11,4280.74,3915.56,3625.93,3495.56,3605.19,4108.15,5017.78,5372.59,5242.96,5360.0,5343.7,5530.37,5818.52,5977.04,5841.48,5711.11,5697.04,5788.15,5742.22,5478.52,5332.59,5040.0,4372.59,3925.93
163,A,2004,6,12,3245.93,2874.81,2677.78,2617.78,2628.15,2842.96,3306.67,3985.19,4728.15,4977.04,5008.15,5101.48,5366.67,5542.96,5585.19,5777.04,5889.63,5938.52,5765.93,5697.78,5705.19,5601.48,5074.81,4189.63
164,A,2004,6,13,3455.56,3073.33,2848.89,2713.33,2655.56,2683.7,2922.22,3583.7,4431.85,5019.26,5060.74,5035.56,4999.26,4959.26,4966.67,4934.81,5092.59,5331.85,5535.56,5612.59,5842.96,5675.56,4733.33,3852.59
165,A,2004,6,14,3228.15,2988.15,2842.96,2858.52,3108.15,3577.04,4130.37,4524.44,4528.15,4664.44,5129.63,5502.96,5794.81,6184.44,6328.15,6371.11,6971.11,7478.52,7651.85,7788.89,7828.15,7722.22,6482.96,5257.04
166,A,2004,6,15,4459.26,4054.07,3749.63,3588.89,3763.7,4128.89,4722.96,5125.19,5205.93,5598.52,6378.52,7134.07,7808.15,7970.37,7931.85,7860.74,7901.48,8059.26,8231.11,8042.96,7901.48,7402.22,6359.26,5157.04
167,A,2004,6,16,4428.89,4031.11,3767.41,3680.74,3831.11,4189.63,4837.04,5119.26,4962.96,5183.7,5364.44,5701.48,6334.81,6905.19,7401.48,7888.89,8354.81,8696.3,8968.15,8881.48,8649.63,8291.85,7011.85,5620.74
168,A,2004,6,17,4755.56,4267.41,3999.26,3863.7,4003.7,4302.96,4771.85,5225.19,5384.44,5810.37,6571.85,7466.67,8077.78,8534.07,8794.07,8766.67,9034.81,8888.89,9893.33,9509.63,9082.22,8966.67,7756.3,6200.0
169,A,2004,6,18,5252.59,4648.89,4331.85,4153.33,4222.22,4520.0,4994.81,5677.04,6057.04,6723.7,7448.15,8168.89,8576.3,8678.52,8302.22,8346.67,9543.7,9544.44,9453.33,9102.22,8535.56,8325.19,7434.07,6191.85
170,A,2004,6,19,5188.15,4491.85,4086.67,3794.07,3666.67,3660.74,3987.41,4914.81,5914.07,6588.15,6946.67,7340.74,7535.56,7617.04,7582.22,7624.44,7477.04,7248.15,7048.15,6596.3,6301.48,6322.22,5563.7,4548.89
171,A,2004,6,20,3671.85,3177.78,2914.07,2761.48,2708.89,2741.48,3028.89,3796.3,4559.26,5034.07,4986.67,4928.15,4994.81,5123.7,5128.89,5326.67,5632.59,5877.78,6016.3,5961.48,5806.67,5764.44,4838.52,3699.26
172,A,2004,6,21,3097.78,2771.85,2655.56,2628.15,2814.81,3124.44,3650.37,4025.93,3968.15,4121.48,4248.89,4374.81,4573.33,4813.33,5123.7,5498.52,5884.44,6423.7,6652.59,6663.7,6563.7,6610.37,5642.22,4461.48
173,A,2004,6,22,3745.93,3337.04,3130.37,3094.81,3209.63,3471.85,4000.74,4439.26,4398.52,4690.37,5269.63,5933.33,6553.33,7176.3,7296.3,6902.96,7519.26,8188.89,8586.67,8448.15,8290.37,8160.74,6833.33,5617.78
174,A,2004,6,23,4734.07,4206.67,3992.59,3782.22,3871.85,4066.67,4534.81,4817.04,4783.7,4802.96,4772.59,4855.56,4797.04,4701.48,4703.7,4830.37,5064.44,5751.85,6212.59,6300.0,6285.19,6267.41,5178.52,4245.19
175,A,2004,6,24,3542.22,3205.19,3042.96,2977.04,3158.52,3477.78,3986.67,4348.15,4348.15,4770.37,5285.93,5834.81,6430.37,6877.78,7284.44,7642.96,7933.33,8211.85,8324.44,8087.41,7795.56,7604.44,6498.52,5224.44
176,A,2004,6,25,4320.0,3794.81,3489.63,3337.04,3388.89,3636.3,4131.11,4568.89,4623.7,4805.19,5148.15,5559.26,6065.19,6297.78,6174.81,6135.56,6302.22,6539.26,6608.15,6480.74,6326.67,6131.85,5497.04,4605.93
177,A,2004,6,26,3960.0,3516.3,3248.15,3104.44,3074.07,3116.3,3448.89,4204.44,4997.04,5541.48,5849.63,5845.19,6080.74,6387.41,6740.74,7114.07,7353.33,7478.52,7283.7,6616.3,6091.11,5922.22,5058.52,4224.44
178,A,2004,6,27,3508.15,3053.33,2794.07,2635.56,2614.81,2668.15,2917.78,3636.3,4476.3,5045.93,5258.52,5458.52,5742.22,6028.15,6176.3,6415.56,6845.19,7237.04,7154.07,6900.74,6618.52,6630.37,5504.44,4363.7
179,A,2004,6,28,3568.89,3216.3,2982.22,2901.48,3039.26,3305.19,3814.81,4135.56,4341.48,4651.85,4930.37,5261.48,5532.59,5811.11,6080.74,6393.33,6589.63,7083.7,7185.19,7286.67,7066.67,6938.52,5804.44,4525.19
180,A,2004,6,29,3781.48,3364.44,3108.15,2974.81,3082.22,3361.48,3800.0,4228.15,4208.15,4431.85,4666.67,5041.48,5291.85,5603.7,5967.41,6415.56,6955.56,7191.11,7564.44,7394.07,7000.0,6850.37,5656.3,4420.74
181,A,2004,6,30,3525.93,3153.33,2923.7,2873.33,3045.19,3345.93,3810.37,4190.37,4200.0,4533.33,4869.63,5388.89,5782.96,6040.74,6367.41,6953.33,7452.59,7978.52,8150.37,7892.59,7627.41,7481.48,6265.93,5082.96
182,A,2004,7,1,4257.04,3702.96,2980.0,3220.0,3394.07,3582.96,4060.0,4388.15,4503.7,4668.15,4981.48,5465.93,5920.74,6430.37,7022.22,7519.26,7865.93,8089.63,8181.48,7977.78,7762.96,7476.3,6445.93,5127.41
183,A,2004,7,2,4252.59,3728.89,3427.41,3257.04,3307.41,3586.67,4120.74,4692.59,4982.96,5551.11,6180.0,6751.85,7334.81,7703.7,8117.78,8213.33,8649.63,8928.15,9853.33,8805.19,8225.19,7963.7,7037.04,5672.59
184,A,2004,7,3,4652.59,4070.37,3665.93,3424.44,3260.74,3297.04,3664.44,4393.33,5329.63,6216.3,6790.37,7421.48,7921.48,8502.96,8805.19,9202.96,9505.93,9565.19,9282.96,8813.33,8416.3,7988.15,7088.89,6005.19
185,A,2004,7,4,5050.37,4451.11,4045.19,3880.0,3739.26,3706.67,3916.3,4402.96,5066.67,5938.52,6241.48,6324.44,6650.37,6904.44,7208.89,7570.37,7799.26,8008.89,7631.11,7145.93,6661.48,6334.07,5977.78,5338.52
186,A,2004,7,5,4561.48,4076.3,3755.56,3517.78,3390.37,3440.74,3599.26,4228.89,5303.7,6377.04,7140.0,8180.74,8843.7,9258.52,9037.04,7968.15,7920.74,9439.26,9054.81,8917.04,8314.81,7802.96,6801.48,5623.7
187,A,2004,7,6,4637.78,4169.63,3775.56,3641.48,3668.15,3839.26,4380.74,4885.19,5217.04,5717.04,6328.15,6904.44,7585.93,8137.78,8464.44,8485.19,8505.93,8615.56,9708.89,9091.85,8631.85,8316.3,7028.89,5682.96
188,A,2004,7,7,4733.33,4197.78,3867.41,3737.78,3791.85,4045.19,4431.85,4917.78,5283.7,5808.89,6337.04,6933.33,7393.33,7807.41,7660.0,7550.37,8124.44,8737.04,8424.44,8068.89,7805.19,7574.07,6365.19,5113.33
189,A,2004,7,8,4234.07,3742.96,3431.11,3348.15,3433.33,3706.67,4238.52,4685.19,4901.48,5145.19,5813.33,6454.81,7081.48,7286.67,7582.22,8121.48,8692.59,9254.81,9377.78,8887.41,8379.26,7990.37,6770.37,5274.81
190,A,2004,7,9,4308.15,3770.37,3487.41,3317.04,3421.48,3644.44,4216.3,4662.22,4920.74,5612.59,6265.93,6693.33,7105.19,7328.89,7740.74,8148.15,8445.19,8917.04,8854.07,8467.41,8203.7,8020.74,6902.96,5870.37
191,A,2004,7,10,4956.3,4327.41,3940.74,3649.63,3518.52,3501.48,3755.56,4378.52,5288.15,6100.74,6738.52,7383.7,7781.48,8075.56,8011.85,8088.15,8002.22,7969.63,7714.07,7431.85,7263.7,7040.0,6309.63,5344.44
192,A,2004,7,11,4581.48,4131.11,3765.19,3558.52,3421.48,3445.19,3585.19,4420.74,5545.19,6534.81,7026.67,7397.78,8011.85,8536.3,8996.3,9286.67,9662.22,10031.11,9753.33,9557.04,9254.81,8939.26,7616.3,6291.85
193,A,2004,7,12,5372.59,4882.22,4532.59,4299.26,4348.15,4597.04,5044.44,5417.04,5417.04,5636.3,5873.33,6109.63,6682.96,7365.19,7811.11,8066.67,8114.07,7931.11,8130.37,8012.59,7787.41,7667.41,6501.48,5474.07
194,A,2004,7,13,4597.78,4134.81,3822.22,3708.89,3855.56,4088.89,4656.3,5157.78,5305.93,5598.52,6157.78,6490.37,7052.59,7391.85,7786.67,8431.85,8961.48,9059.26,8937.78,8684.44,8442.96,7797.04,6617.04,5437.04
195,A,2004,7,14,4637.78,4143.7,3871.11,3720.74,3800.0,4017.04,4550.37,5119.26,5200.0,5603.7,6368.89,7082.96,7680.0,7362.96,6605.93,6668.89,7251.85,8181.48,8458.52,8178.52,7811.11,7317.04,6225.19,4877.04
196,A,2004,7,15,4051.85,3582.96,3306.67,3197.04,3301.48,3505.93,4037.78,4654.81,4843.7,5115.56,5394.81,5688.89,5995.56,6277.04,6505.19,6872.59,7137.78,7584.44,7657.04,7303.7,7001.48,6754.81,5721.48,4517.04
197,A,2004,7,16,3704.44,3262.22,3037.78,2949.63,3114.07,3345.19,3970.37,4323.7,4480.0,4745.93,5009.63,5480.74,5997.04,6448.15,6779.26,7134.07,7574.07,7941.48,7969.63,7674.07,7239.26,6977.04,5932.59,4953.33
198,A,2004,7,17,4062.22,3524.44,3223.7,3015.56,2965.93,3031.11,3278.52,3918.52,4672.59,5379.26,5827.41,6296.3,6700.0,6937.04,7302.22,7583.7,7696.3,7714.07,7191.11,6991.85,6648.89,6387.41,5682.96,4742.22
199,A,2004,7,18,4000.74,3560.74,3256.3,3114.81,3049.63,3055.56,3260.74,3814.07,4622.22,5517.04,5653.33,5756.3,5720.0,5894.81,5974.81,6326.67,6924.44,7294.07,7430.37,7260.0,7134.07,6798.52,5774.07,4559.26
200,A,2004,7,19,3773.33,3354.07,3084.44,3035.56,3185.93,3427.41,3875.56,4414.81,4605.93,4865.93,5285.93,5792.59,6131.11,6427.41,6857.78,7322.96,7828.15,8082.96,7616.3,7205.19,7000.0,6734.07,5695.56,4582.96
201,A,2004,7,20,3765.19,3357.78,3117.04,3014.81,3197.78,3441.48,3921.48,4402.96,4492.59,4841.48,5414.81,5882.22,6323.7,6840.0,7174.07,7564.44,8103.7,8564.44,8733.33,8481.48,8171.11,7786.67,6515.56,5291.85
202,A,2004,7,21,4329.63,3774.07,3490.37,3315.56,3400.74,3680.74,4171.85,4680.74,4840.74,5297.04,5880.0,6500.74,7064.44,7646.67,8031.11,8412.59,9021.48,9479.26,9617.78,9337.04,8914.81,8519.26,7095.56,5701.48
203,A,2004,7,22,4772.59,4228.89,3860.74,3698.52,3780.0,4003.7,4426.67,4925.93,5072.59,5560.0,6208.15,6995.56,7661.48,7829.63,7860.74,7367.41,7527.41,7905.19,7888.15,7704.44,7635.56,7495.56,6358.52,5240.74
204,A,2004,7,23,4431.11,4029.63,3811.85,3743.7,3897.04,4155.56,4677.04,5122.96,5323.7,5565.93,6135.56,6773.33,7397.04,7800.0,8160.74,8487.41,8951.85,9271.85,8879.26,8160.74,7689.63,7397.04,6523.7,5500.0
205,A,2004,7,24,4691.11,4220.74,3871.85,3643.7,3582.96,3613.33,3929.63,4485.93,5134.81,5587.41,5807.41,5776.3,5926.67,6054.07,6411.85,6683.7,6913.33,6995.56,6845.93,6680.0,6559.26,6456.3,5822.96,4920.0
206,A,2004,7,25,4208.15,3831.11,3528.89,3364.44,3276.3,3237.78,3405.19,3968.89,4814.81,5504.44,5530.37,5512.59,5453.33,5513.33,5315.56,5463.7,5595.56,5721.48,5894.07,6051.85,6125.93,5851.11,4988.89,4106.67
207,A,2004,7,26,3550.37,3273.33,3116.3,3102.22,3305.19,3532.59,4134.81,4490.37,4486.67,4668.89,4843.7,4843.7,4885.19,4840.74,4932.59,5001.48,5326.67,5908.15,6375.56,6522.96,6588.15,6248.89,5377.04,4411.11
208,A,2004,7,27,3773.33,3433.33,3307.41,3307.41,3494.07,3737.78,4226.67,4646.67,4722.96,4951.11,5220.0,5597.78,5890.37,6065.19,6454.07,6954.81,6977.04,8053.33,8272.59,8193.33,8166.67,7858.52,6687.41,5485.93
209,A,2004,7,28,4652.59,4180.0,3944.44,3824.44,3971.11,4223.7,4671.11,5082.96,5224.44,5617.78,6149.63,6573.33,6894.81,7171.85,7590.37,7888.89,8311.11,8801.48,8829.63,8554.81,8382.22,7962.22,6699.26,5440.0
210,A,2004,7,29,4489.63,3951.85,3597.78,3471.11,3528.15,3693.33,4180.0,4485.93,4740.0,5182.22,5510.37,6051.85,6545.19,7040.74,7273.33,7728.89,8209.63,8703.7,8758.52,8497.04,8406.67,8234.07,7080.74,5877.78
