station_id,year,month,day,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
5,2006,9,1,68,68,68,67,66,66,66,66,66,66,67,65,66,66,65,66,66,65,65,65,65,65,65,66
5,2006,9,2,68,69,69,69,69,69,69,68,69,69,70,70,71,70,68,68,67,67,67,66,65,63,62,62
5,2006,9,3,62,61,61,60,60,59,61,63,67,69,70,70,69,71,72,73,73,73,71,70,67,66,65,65
5,2006,9,4,65,64,64,63,64,63,63,65,67,69,72,75,76,79,80,79,79,77,74,71,70,69,69,68
5,2006,9,5,69,67,65,65,64,65,65,67,67,67,69,67,67,67,69,69,69,69,68,66,64,64,63,63
5,2006,9,6,63,63,63,63,62,62,62,63,63,67,68,71,72,73,75,75,76,76,73,69,67,66,65,64
5,2006,9,7,63,63,62,60,60,60,59,62,68,73,75,78,78,79,80,80,78,75,71,69,67,65,64,62
5,2006,9,8,62,60,59,59,59,60,60,62,67,71,75,76,78,79,78,79,77,76,72,69,67,66,66,65
5,2006,9,9,63,62,63,61,61,61,60,64,69,73,77,79,80,80,79,80,77,78,74,71,70,67,67,65
5,2006,9,10,65,64,64,64,62,64,63,64,67,73,74,76,76,76,76,74,73,73,69,67,67,65,64,64
5,2006,9,11,63,63,63,63,64,65,64,65,65,66,69,69,69,68,68,69,67,65,64,61,60,60,60,57
5,2006,9,12,55,55,54,53,52,52,53,58,62,64,65,67,67,68,68,68,67,65,62,59,56,55,54,54
5,2006,9,13,53,52,52,52,52,53,53,55,60,65,68,69,71,72,72,71,70,69,68,66,67,66,67,65
5,2006,9,14,66,66,66,65,65,65,65,65,66,67,69,70,71,69,69,70,68,69,68,67,67,68,68,68
5,2006,9,15,69,69,69,69,68,68,67,67,67,69,71,72,73,76,78,78,77,73,70,69,69,69,68,67
5,2006,9,16,68,67,66,66,66,66,66,67,68,69,69,71,72,72,73,73,74,72,70,67,67,66,64,64
5,2006,9,17,63,62,62,62,62,62,61,64,69,73,76,77,78,80,80,79,79,79,74,69,68,67,66,65
5,2006,9,18,64,63,62,62,63,62,62,63,70,75,78,80,82,81,82,80,81,78,74,71,69,69,68,67
5,2006,9,19,68,67,67,67,67,67,67,69,73,76,79,81,80,80,78,78,76,74,74,73,73,72,71,70
5,2006,9,20,69,67,65,65,62,61,60,62,64,67,70,69,70,70,70,69,69,67,64,62,58,58,57,56
5,2006,9,21,54,54,53,52,51,51,50,51,56,59,62,64,65,66,67,68,67,66,62,58,55,54,53,51
5,2006,9,22,52,50,49,48,48,47,47,51,59,65,67,69,70,72,72,72,71,70,66,64,62,62,62,63
5,2006,9,23,63,64,64,65,66,67,67,69,71,74,76,77,78,80,80,80,80,79,78,76,74,74,72,71
5,2006,9,24,71,74,74,74,74,74,74,75,78,80,81,82,80,81,83,83,82,79,78,70,69,69,69,69
5,2006,9,25,69,68,67,65,64,62,60,62,65,69,71,71,71,73,74,73,73,72,68,65,62,59,57,57
5,2006,9,26,58,58,56,54,53,51,53,54,62,66,70,71,74,74,75,74,73,72,66,62,59,60,58,56
5,2006,9,27,55,53,53,53,52,51,51,54,62,67,71,74,73,72,74,74,72,67,65,63,60,58,58,57
5,2006,9,28,56,54,54,55,54,56,57,60,62,69,74,74,77,78,78,77,77,74,71,69,67,67,59,58
5,2006,9,29,58,58,58,57,58,58,58,57,57,59,62,64,65,65,65,65,64,64,60,55,52,51,51,48
5,2006,9,30,48,47,46,46,46,44,44,47,56,64,68,69,69,69,67,67,68,67,64,59,58,56,55,54
5,2006,10,1,54,56,58,59,60,60,60,60,59,60,62,65,67,69,70,69,69,68,63,59,56,58,56,56
5,2006,10,2,55,54,54,51,51,51,51,54,59,63,66,68,70,71,72,72,72,71,65,60,59,58,55,56
5,2006,10,3,56,57,58,58,60,60,60,60,66,72,76,79,80,81,81,80,79,75,69,67,66,65,63,63
5,2006,10,4,64,63,63,63,62,61,61,63,66,70,73,78,80,81,82,83,81,78,74,72,71,71,71,71
5,2006,10,5,72,72,71,71,69,68,65,63,62,64,64,63,64,64,62,62,62,61,60,60,60,59,60,60
5,2006,10,6,60,59,58,57,55,56,56,56,56,55,55,55,56,56,56,56,56,56,56,57,57,56,57,59
5,2006,10,7,59,57,57,57,56,56,56,57,58,57,59,60,61,62,62,62,62,62,62,61,61,61,60,60
5,2006,10,8,59,60,60,59,58,58,57,59,61,62,63,64,65,66,67,67,67,63,59,58,55,54,54,53
5,2006,10,9,52,51,51,49,50,49,49,51,58,64,67,70,72,73,74,74,73,70,63,60,60,60,58,55
5,2006,10,10,55,55,54,53,53,53,54,54,62,68,72,75,77,77,78,76,74,71,65,63,59,60,58,60
5,2006,10,11,60,58,59,59,59,59,60,62,64,66,67,66,65,65,65,65,65,65,66,66,66,66,66,65
5,2006,10,12,65,64,64,64,64,64,63,64,66,67,68,70,70,70,72,71,71,70,65,62,60,56,55,53
5,2006,10,13,51,49,47,45,45,44,43,43,46,48,49,52,53,55,56,56,56,53,51,47,41,41,40,40
5,2006,10,14,38,38,37,37,36,37,36,36,44,53,57,58,60,61,61,59,60,57,53,48,48,45,43,41
5,2006,10,15,40,38,38,36,36,35,35,35,46,54,57,58,60,61,61,61,60,58,50,47,43,43,42,41
5,2006,10,16,40,39,39,38,37,38,37,39,48,57,61,63,63,64,63,62,61,57,55,54,54,53,53,53
5,2006,10,17,52,53,54,53,55,55,57,59,60,61,61,60,60,61,61,61,62,62,63,63,63,63,64,64
5,2006,10,18,63,63,64,64,64,64,63,64,65,65,67,68,71,72,72,74,74,71,66,63,61,61,60,60
5,2006,10,19,60,60,61,61,61,60,61,60,63,65,68,71,72,72,72,71,68,68,66,66,65,64,64,64
5,2006,10,20,63,63,64,64,64,65,65,65,66,67,69,71,73,68,66,65,64,61,58,55,54,51,50,48
5,2006,10,21,47,46,43,42,43,42,41,43,48,52,54,56,57,58,59,59,59,57,53,51,46,44,45,44
5,2006,10,22,43,41,40,40,40,39,38,40,47,55,58,60,60,60,61,61,61,60,58,56,56,57,57,55
5,2006,10,23,55,55,54,53,51,49,48,46,49,51,53,53,53,52,52,51,50,50,49,48,47,46,46,45
5,2006,10,24,44,42,41,40,39,38,38,39,42,45,47,49,50,50,49,49,49,48,48,47,47,47,45,44
5,2006,10,25,43,42,42,41,41,41,41,41,44,47,49,51,52,54,55,54,53,52,50,48,45,43,43,42
5,2006,10,26,42,41,41,39,38,38,37,38,43,47,49,50,51,52,53,53,52,49,46,44,42,39,37,38
5,2006,10,27,38,40,40,40,42,42,42,43,45,46,46,48,49,49,49,49,48,48,49,50,51,50,52,55
5,2006,10,28,56,59,60,62,62,63,64,65,66,67,68,68,68,66,63,62,59,56,54,53,49,48,48,48
5,2006,10,29,48,47,48,47,46,46,46,45,48,52,54,56,56,57,57,58,58,55,50,47,47,48,42,40
5,2006,10,30,38,37,36,38,36,35,37,37,45,53,59,62,64,65,66,67,66,61,56,54,51,51,50,50
5,2006,10,31,50,50,51,51,51,51,50,49,56,61,64,69,72,72,73,72,70,66,61,60,61,60,61,62
5,2006,11,1,62,61,59,58,58,57,56,54,57,62,65,69,70,71,71,70,68,64,61,59,58,58,56,56
5,2006,11,2,55,55,56,57,59,58,55,53,50,49,49,51,53,55,56,55,54,52,49,47,45,43,44,43
5,2006,11,3,41,41,41,39,38,36,35,34,36,40,42,44,45,46,46,46,45,43,39,37,37,36,34,34
5,2006,11,4,35,34,32,31,31,29,29,29,34,38,42,44,45,46,47,47,46,44,42,38,35,35,33,31
5,2006,11,5,32,30,30,29,31,30,31,31,35,40,47,49,50,51,51,51,49,45,41,41,38,35,35,35
5,2006,11,6,35,35,35,34,34,34,35,34,38,48,51,52,53,54,54,53,52,49,45,43,45,46,45,44
5,2006,11,7,41,40,38,38,37,37,37,36,43,50,56,60,61,60,60,60,58,58,57,56,57,57,57,57
5,2006,11,8,57,59,59,59,59,60,61,62,62,62,62,62,63,63,63,62,62,62,61,61,60,60,60,60
5,2006,11,9,59,58,58,58,57,57,56,57,58,60,63,65,67,68,68,69,68,65,60,59,54,57,55,57
5,2006,11,10,57,55,54,56,55,53,52,50,54,61,66,68,69,70,71,71,67,62,58,56,54,53,54,52
5,2006,11,11,53,52,53,54,54,52,52,54,59,62,66,71,75,77,77,76,73,68,65,63,63,63,62,61
5,2006,11,12,61,61,61,58,57,56,56,57,58,58,60,61,61,61,61,60,59,59,59,59,58,56,57,57
5,2006,11,13,57,56,58,58,58,58,58,58,58,59,59,61,62,61,61,62,61,60,60,59,59,59,59,59
5,2006,11,14,59,59,58,58,57,56,56,56,56,56,56,56,58,59,60,62,61,59,57,56,54,54,55,56
5,2006,11,15,56,56,55,57,56,56,56,56,56,55,57,60,62,65,65,64,63,59,58,57,56,57,57,58
5,2006,11,16,58,59,61,63,63,64,64,64,65,69,71,71,72,73,72,72,71,69,70,68,69,68,65,63
5,2006,11,17,61,60,59,56,55,53,51,50,52,54,57,60,59,61,61,61,60,57,55,53,50,48,46,46
5,2006,11,18,45,43,42,41,41,40,39,39,40,43,46,48,50,51,52,51,50,48,47,45,46,46,44,45
5,2006,11,19,45,45,44,45,45,44,43,42,43,45,47,48,48,48,49,48,48,47,46,45,44,43,41,43
5,2006,11,20,43,43,43,43,43,42,40,40,40,43,45,46,45,46,46,44,44,43,42,41,42,41,41,41
5,2006,11,21,40,40,37,37,37,38,37,37,38,40,42,46,47,47,46,45,44,44,44,44,43,44,44,45
5,2006,11,22,45,45,47,49,49,49,49,49,48,48,48,47,47,47,47,47,47,46,46,47,48,48,48,48
5,2006,11,23,48,49,49,49,48,48,48,48,47,47,47,46,47,46,45,45,44,44,44,43,44,46,46,47
5,2006,11,24,47,46,46,46,47,46,46,45,45,50,53,56,58,61,61,61,60,54,52,50,47,44,40,41
5,2006,11,25,42,40,39,37,37,37,36,35,39,47,51,54,56,57,57,56,53,49,46,45,43,42,40,39
5,2006,11,26,39,37,37,36,35,35,34,35,36,42,50,52,55,58,59,59,57,50,49,46,45,44,42,40
5,2006,11,27,40,40,39,37,38,38,37,40,41,44,46,49,51,54,55,56,54,52,48,46,46,45,43,43
5,2006,11,28,42,41,42,40,39,39,38,38,40,44,51,56,62,63,63,61,58,54,51,50,50,49,50,50
5,2006,11,29,51,51,51,51,51,51,51,51,51,53,54,57,59,60,61,63,63,59,56,56,55,54,54,53
5,2006,11,30,53,53,54,54,55,55,56,58,58,62,67,69,72,73,72,72,70,67,66,65,64,64,64,64
5,2006,12,1,64,65,66,66,67,67,67,66,66,68,68,71,71,71,73,70,70,70,71,70,70,69,66,59
5,2006,12,2,51,48,46,44,43,43,41,41,41,44,46,47,47,48,48,48,47,45,43,42,41,40,39,39
5,2006,12,3,38,38,36,35,34,34,34,33,33,37,39,43,43,43,44,44,44,43,43,42,42,42,42,41
5,2006,12,4,41,41,41,39,38,39,39,37,36,37,37,37,37,37,37,38,37,35,33,31,30,30,30,29
5,2006,12,5,26,26,28,29,29,29,28,28,28,33,36,38,40,41,40,39,39,35,33,31,29,27,28,26
5,2006,12,6,26,26,25,24,25,24,23,24,28,37,43,48,50,51,52,52,51,48,45,44,44,45,44,45
5,2006,12,7,47,48,49,50,50,50,49,49,48,50,52,53,55,56,56,53,51,48,44,41,39,35,34,31
5,2006,12,8,29,27,26,25,25,24,24,24,25,27,29,30,31,32,33,34,34,32,30,30,28,28,27,26
5,2006,12,9,25,24,23,23,22,20,20,19,21,27,30,33,37,40,41,41,40,37,35,33,33,32,31,31
5,2006,12,10,34,33,32,33,34,33,33,33,34,39,43,47,50,53,55,55,54,49,45,42,42,41,37,34
5,2006,12,11,34,35,35,34,34,33,34,33,34,45,48,55,59,61,62,61,60,53,47,45,43,39,40,39
5,2006,12,12,38,38,38,39,36,35,35,39,42,47,51,53,54,54,53,53,51,50,48,48,48,48,46,48
5,2006,12,13,46,48,48,47,48,49,50,50,51,52,55,56,56,56,56,56,56,54,53,53,53,53,52,51
5,2006,12,14,51,50,50,48,47,47,46,45,45,44,45,47,48,52,55,55,53,47,43,42,42,43,44,45
5,2006,12,15,44,44,44,44,45,43,42,42,43,47,51,53,56,59,61,60,60,53,49,49,47,49,50,49
5,2006,12,16,48,50,48,47,45,44,43,41,41,45,49,50,51,52,53,52,51,48,43,39,36,37,35,34
5,2006,12,17,33,33,33,34,36,34,36,37,37,43,50,55,59,60,59,59,58,54,54,51,52,53,54,53
5,2006,12,18,52,51,51,49,50,49,48,48,50,54,59,63,67,70,71,71,69,67,65,62,59,56,55,53
5,2006,12,19,51,50,49,46,45,43,40,40,40,42,44,45,45,47,48,49,48,46,42,41,39,37,36,36
5,2006,12,20,34,33,33,33,32,30,28,30,31,34,39,42,43,45,47,46,45,42,38,37,36,35,34,35
5,2006,12,21,34,35,35,36,36,37,39,39,39,42,43,45,46,50,50,51,51,48,44,42,41,43,44,44
5,2006,12,22,43,44,44,44,45,46,46,47,47,48,50,52,53,52,52,51,51,51,51,52,53,54,56,56
5,2006,12,23,58,58,59,61,62,62,62,62,61,62,61,60,59,60,59,59,57,55,51,49,47,46,45,43
5,2006,12,24,42,41,41,39,37,38,38,37,36,45,48,51,51,53,53,53,52,49,45,44,40,36,36,35
5,2006,12,25,35,33,33,31,32,32,34,35,35,39,42,46,48,49,48,48,49,50,52,53,53,54,55,56
5,2006,12,26,59,61,60,58,57,56,56,55,54,55,54,53,53,54,55,55,53,52,50,50,50,48,46,46
5,2006,12,27,45,45,44,44,44,44,43,41,41,43,44,44,44,44,45,46,46,44,38,36,35,32,34,33
5,2006,12,28,31,31,30,30,29,30,28,28,29,35,43,47,49,50,51,50,49,46,44,43,42,39,39,40
5,2006,12,29,39,39,37,34,34,33,32,32,33,41,48,49,51,52,51,52,50,47,45,43,42,40,39,37
5,2006,12,30,37,38,38,38,36,36,34,34,34,40,49,52,53,55,56,56,55,52,49,46,41,43,43,43
5,2006,12,31,40,39,40,38,38,37,35,34,35,38,39,42,44,46,46,47,47,46,47,46,45,46,46,47
5,2007,1,1,48,49,51,53,55,57,58,59,59,60,60,61,60,59,60,60,60,60,58,57,55,53,53,52
5,2007,1,2,50,49,47,44,43,42,41,39,40,43,46,47,48,49,50,50,49,47,43,41,40,37,33,33
5,2007,1,3,32,31,30,28,30,30,29,28,30,36,42,48,51,53,54,54,53,47,44,42,43,40,37,39
5,2007,1,4,38,39,40,40,41,42,43,44,46,49,54,57,60,62,63,62,61,59,56,55,53,54,53,54
5,2007,1,5,55,56,55,55,55,53,56,57,58,58,59,60,60,62,63,63,64,63,64,63,64,64,64,64
5,2007,1,6,65,65,67,67,67,66,65,65,66,65,64,66,67,69,70,70,70,67,66,65,62,56,59,57
5,2007,1,7,55,52,51,48,48,49,45,43,46,48,49,51,52,51,51,50,50,49,49,49,49,50,51,55
5,2007,1,8,58,60,61,62,59,57,58,57,56,56,56,56,50,50,51,52,53,49,47,46,44,43,41,40
5,2007,1,9,40,39,37,36,34,33,32,30,32,37,42,45,48,48,49,48,46,45,44,43,41,40,40,39
5,2007,1,10,38,38,37,36,34,33,34,33,32,34,35,36,37,36,36,36,36,35,34,33,31,30,29,27
5,2007,1,11,27,27,27,25,24,23,23,23,23,28,34,35,38,39,41,41,41,38,35,35,33,34,34,34
5,2007,1,12,34,35,36,38,38,39,41,43,45,47,48,51,53,54,53,53,52,52,51,51,49,50,51,49
5,2007,1,13,51,52,54,54,55,55,55,55,55,56,57,60,63,63,64,64,63,60,59,59,57,57,57,57
5,2007,1,14,58,58,57,57,57,57,57,56,57,57,58,61,64,67,68,68,68,64,62,62,60,59,59,59
5,2007,1,15,60,60,58,58,57,55,55,54,56,62,62,64,65,67,67,66,67,66,65,65,65,65,65,64
5,2007,1,16,65,64,64,64,62,59,58,57,55,52,50,48,47,47,46,46,45,43,41,40,39,37,36,35
5,2007,1,17,33,32,30,28,27,26,23,22,23,25,27,28,29,31,31,32,32,30,27,27,26,23,23,22
5,2007,1,18,23,23,22,23,23,23,23,23,25,29,32,34,34,33,33,33,33,33,33,34,33,34,34,34
5,2007,1,19,34,35,35,35,35,35,35,35,34,35,39,44,44,45,46,45,45,42,40,39,38,36,35,34
5,2007,1,20,34,32,32,32,31,32,33,33,32,31,32,33,34,34,36,36,36,34,33,32,31,30,30,29
5,2007,1,21,26,27,26,25,23,22,23,23,22,25,27,28,29,30,30,30,30,28,26,25,25,26,26,27
5,2007,1,22,28,29,30,30,31,31,32,32,32,33,32,33,34,34,34,34,34,33,34,33,33,34,34,34
5,2007,1,23,34,34,35,35,35,34,34,35,34,35,36,36,37,36,36,38,39,38,34,31,29,28,27,27
5,2007,1,24,28,29,31,30,31,31,30,31,31,33,37,38,40,40,41,41,40,39,37,35,35,35,34,34
5,2007,1,25,34,35,33,32,31,32,33,33,33,34,35,37,39,38,38,37,35,31,29,29,28,27,26,24
5,2007,1,26,23,21,19,18,16,15,14,14,15,17,19,21,22,23,26,28,29,28,28,28,28,27,27,27
5,2007,1,27,27,25,25,23,26,26,26,26,28,34,40,44,49,52,54,55,54,49,41,38,36,41,42,44
5,2007,1,28,40,45,43,41,41,40,40,39,39,41,41,40,39,39,39,38,37,35,34,33,33,33,33,33
5,2007,1,29,33,33,31,30,28,27,26,24,24,24,26,28,29,30,30,31,30,29,28,27,26,25,23,21
5,2007,1,30,19,18,19,20,19,19,18,16,20,26,31,36,38,40,41,41,41,39,35,33,32,33,33,32
5,2007,1,31,31,29,27,26,25,25,25,24,24,25,27,29,31,32,32,33,32,31,30,27,25,21,23,24
5,2007,2,1,24,24,24,25,27,28,29,30,30,31,32,33,33,34,35,36,36,35,33,33,34,33,33,33
5,2007,2,2,33,33,33,33,34,33,33,33,34,34,35,36,37,37,38,38,38,38,38,37,37,37,37,36
5,2007,2,3,37,35,34,33,31,30,30,28,27,27,29,30,32,32,34,34,34,33,31,29,27,27,27,29
5,2007,2,4,31,31,31,29,27,26,25,24,24,25,27,28,31,34,35,37,34,31,28,28,28,27,27,25
5,2007,2,5,24,22,19,18,17,16,16,15,15,16,16,16,17,17,18,19,19,19,18,17,16,16,16,15
5,2007,2,6,14,13,13,12,12,11,10,10,11,13,16,17,19,20,21,22,22,22,21,21,20,20,20,20
5,2007,2,7,21,20,19,20,19,19,19,19,17,17,19,20,22,23,25,25,26,25,23,22,20,15,18,17
5,2007,2,8,17,16,15,16,17,17,18,19,21,23,25,24,25,25,27,26,27,26,24,23,22,18,19,19
5,2007,2,9,18,17,16,17,16,18,20,20,21,23,24,26,27,28,28,30,30,29,28,26,26,24,24,25
5,2007,2,10,24,23,23,23,22,21,19,18,20,24,27,29,30,31,32,32,33,32,30,29,28,26,25,23
5,2007,2,11,22,20,19,19,17,17,15,15,17,22,25,27,30,32,34,35,35,33,29,28,26,25,25,25
5,2007,2,12,26,26,26,24,22,23,27,25,25,31,37,41,44,45,46,45,44,42,41,39,39,37,37,36
5,2007,2,13,36,36,36,34,35,36,36,35,33,31,30,30,29,30,29,29,30,30,30,30,31,33,34,35
5,2007,2,14,36,37,38,38,38,39,41,43,43,40,34,31,30,31,34,35,35,32,30,27,24,23,23,23
5,2007,2,15,22,21,20,20,20,20,19,19,20,21,22,24,25,26,26,26,25,24,23,23,22,21,20,20
5,2007,2,16,19,19,18,17,17,17,17,17,19,21,22,24,25,27,27,28,28,27,26,26,25,24,24,22
5,2007,2,17,22,21,20,19,18,15,15,14,19,25,32,34,37,38,38,38,37,36,36,35,33,35,35,34
5,2007,2,18,34,33,32,30,29,29,29,29,29,32,31,34,34,34,34,34,33,31,31,29,29,28,27,25
5,2007,2,19,24,23,21,19,18,18,17,17,18,21,22,25,28,29,30,32,32,32,29,27,28,29,30,32
5,2007,2,20,34,36,38,39,39,39,38,39,41,44,47,49,48,51,51,53,54,54,50,48,47,48,49,49
5,2007,2,21,47,47,46,46,44,44,43,41,43,46,48,50,51,52,52,53,51,48,44,40,38,34,33,30
5,2007,2,22,30,30,30,32,32,34,34,37,38,40,42,43,47,50,50,47,51,49,47,45,43,42,41,40
5,2007,2,23,39,39,38,36,34,33,33,32,32,33,34,35,36,37,38,36,36,35,34,32,31,31,31,30
5,2007,2,24,29,29,28,27,26,25,24,23,24,26,30,32,35,38,40,41,41,41,38,36,34,33,34,34
5,2007,2,25,34,34,33,33,34,34,33,33,34,34,34,34,34,34,33,32,32,32,33,33,35,37,37,36
5,2007,2,26,37,37,37,36,34,34,34,34,35,35,36,36,38,40,41,42,42,41,38,37,37,36,36,35
5,2007,2,27,35,35,35,34,34,35,35,32,34,40,44,47,48,49,49,48,48,48,45,41,42,42,41,43
5,2007,2,28,41,40,37,35,34,33,32,32,35,39,42,45,46,47,49,49,49,47,42,38,34,33,33,31
5,2007,3,1,30,29,30,31,30,30,32,34,37,42,46,47,49,47,46,44,43,43,43,44,45,46,49,53
5,2007,3,2,54,55,56,56,56,57,58,58,59,61,63,63,61,62,63,64,63,62,58,51,46,44,43,45
5,2007,3,3,41,43,41,39,36,40,38,39,44,53,57,60,61,62,63,60,59,51,46,44,42,39,41,43
5,2007,3,4,43,41,39,38,36,36,36,35,36,37,38,38,39,39,39,38,38,37,37,35,34,34,33,33
5,2007,3,5,32,32,32,30,30,30,28,29,32,36,39,42,43,45,47,48,49,46,43,41,40,37,36,34
5,2007,3,6,31,28,25,24,23,21,20,20,21,22,23,26,26,28,29,30,30,29,28,27,25,24,23,23
5,2007,3,7,23,22,21,21,22,22,24,24,25,25,26,24,26,26,27,28,28,28,27,26,25,23,20,19
5,2007,3,8,18,16,16,13,12,13,12,14,15,24,27,28,29,33,34,35,36,36,33,31,30,30,30,26
5,2007,3,9,25,26,24,24,24,23,23,23,26,29,31,33,36,38,38,40,38,37,35,33,31,31,31,31
5,2007,3,10,31,32,30,32,32,33,34,37,41,49,55,60,62,64,65,63,62,61,57,55,53,53,52,53
5,2007,3,11,53,55,53,53,51,50,49,47,48,50,52,53,55,56,57,57,56,54,51,46,45,42,41,39
5,2007,3,12,38,36,35,31,30,28,30,29,36,42,46,48,52,53,56,56,55,52,48,44,43,44,43,42
5,2007,3,13,40,39,38,37,39,36,37,37,43,48,54,60,65,66,68,70,70,67,62,56,55,53,52,51
5,2007,3,14,52,52,51,52,53,54,54,54,56,62,67,70,74,79,80,77,76,73,72,69,65,63,61,61
5,2007,3,15,59,62,63,64,64,62,61,60,63,67,70,72,75,75,77,71,60,56,54,47,46,45,44,43
5,2007,3,16,42,41,41,40,40,40,39,39,39,39,39,39,39,39,39,38,38,38,38,38,36,33,32,31
5,2007,3,17,30,30,29,30,30,30,29,29,30,31,32,33,35,35,35,35,34,33,33,33,34,33,33,33
5,2007,3,18,32,32,32,31,31,32,30,30,32,34,35,37,40,40,42,42,42,42,40,38,37,34,31,30
5,2007,3,19,31,30,29,30,27,25,26,26,34,40,43,45,47,50,51,52,51,49,47,46,47,49,52,52
5,2007,3,20,52,52,51,51,50,50,47,46,52,57,60,61,62,63,62,61,60,55,50,48,46,44,41,41
5,2007,3,21,38,38,37,35,34,34,33,34,36,39,42,42,43,43,43,43,43,42,42,42,42,43,43,43
5,2007,3,22,43,43,43,44,44,43,44,45,50,54,59,63,65,67,69,70,70,68,67,64,61,60,59,58
5,2007,3,23,60,61,61,60,59,58,58,58,62,64,69,74,77,77,76,77,69,66,57,55,54,53,53,52
5,2007,3,24,51,51,51,50,50,49,48,49,49,50,50,52,52,53,53,55,53,52,51,48,47,47,47,48
5,2007,3,25,47,46,44,44,45,44,44,47,51,52,54,51,50,50,50,50,47,44,42,41,40,40,37,38
5,2007,3,26,36,37,36,36,35,34,35,36,43,47,51,53,55,59,61,63,62,61,60,57,55,55,56,59
5,2007,3,27,59,60,61,60,58,56,57,59,63,69,75,77,79,81,82,82,81,81,79,75,72,72,71,67
5,2007,3,28,65,62,61,60,57,56,54,55,58,61,62,65,65,69,68,68,68,66,59,53,51,49,47,44
5,2007,3,29,44,47,45,43,41,42,39,40,45,48,50,53,55,57,58,59,60,59,56,51,48,44,44,45
5,2007,3,30,44,43,43,42,39,35,34,38,46,50,51,55,57,60,62,62,63,63,60,52,50,48,49,49
5,2007,3,31,46,46,45,39,38,41,41,43,48,51,52,54,54,55,55,54,51,50,47,46,46,46,46,47
5,2007,4,1,47,47,47,47,48,48,48,49,49,50,51,52,53,55,56,59,62,60,59,57,56,56,55,54
5,2007,4,2,55,56,56,57,55,51,51,50,52,55,64,70,74,76,78,78,79,75,72,62,58,57,53,52
5,2007,4,3,52,51,50,47,44,45,45,45,46,47,47,49,52,55,57,56,52,48,45,44,45,44,44,43
5,2007,4,4,44,45,45,45,45,45,46,47,47,49,51,51,49,51,53,54,53,52,50,49,48,48,47,46
5,2007,4,5,44,43,42,41,40,39,39,40,40,42,43,43,43,43,45,45,45,45,43,41,39,38,38,37
5,2007,4,6,36,35,36,34,33,32,34,36,37,39,40,42,43,44,45,46,46,45,44,43,40,39,36,36
5,2007,4,7,36,37,38,37,37,34,31,31,31,32,35,37,38,41,40,40,40,38,38,38,36,36,36,34
5,2007,4,8,33,32,32,32,31,31,31,33,35,37,38,38,39,40,42,43,43,42,42,40,39,36,36,35
5,2007,4,9,34,34,32,31,28,28,30,34,38,41,41,42,43,43,45,45,46,46,45,42,40,37,33,32
5,2007,4,10,30,31,31,32,32,33,34,37,40,43,45,46,47,48,49,50,50,50,48,45,39,37,37,36
5,2007,4,11,35,32,32,30,31,29,29,34,45,48,49,50,50,51,50,49,48,47,46,46,46,46,47,47
5,2007,4,12,47,46,46,46,46,47,50,52,53,54,52,55,58,58,61,62,62,60,53,52,51,50,50,47
5,2007,4,13,47,46,44,46,46,46,46,46,47,47,49,49,50,51,53,53,55,56,54,51,49,48,46,43
5,2007,4,14,41,39,35,35,33,34,35,42,47,50,52,54,56,58,58,58,57,53,49,49,48,47,47,46
5,2007,4,15,45,45,44,45,47,51,53,58,60,60,57,57,58,58,58,54,51,50,48,47,46,45,45,44
5,2007,4,16,43,41,38,38,40,42,44,45,45,47,46,47,46,44,46,46,43,45,44,44,44,45,45,43
5,2007,4,17,43,44,45,44,45,44,44,45,46,47,47,49,52,52,52,54,52,51,50,48,48,47,46,45
5,2007,4,18,44,44,44,43,43,42,42,45,45,46,47,47,48,48,49,48,47,47,46,45,44,43,43,43
5,2007,4,19,44,44,44,44,44,44,44,45,46,48,49,51,50,49,49,50,49,49,48,47,48,46,45,42
5,2007,4,20,41,43,42,42,40,38,39,45,50,55,58,62,64,65,66,67,67,67,59,51,47,47,45,45
5,2007,4,21,42,38,39,40,38,37,38,47,52,59,64,67,70,72,73,74,74,73,69,64,58,58,55,55
5,2007,4,22,50,50,53,53,50,50,45,54,63,69,73,75,78,79,79,78,79,77,73,68,64,62,60,59
5,2007,4,23,56,56,55,57,56,56,57,62,66,72,76,79,81,82,83,82,81,80,77,73,70,68,66,66
5,2007,4,24,68,68,67,64,64,63,64,66,68,70,75,77,79,80,81,81,81,79,76,73,72,69,67,64
5,2007,4,25,61,62,61,58,56,53,53,57,61,63,65,66,66,67,67,63,61,57,55,54,55,54,53,51
5,2007,4,26,49,49,49,49,49,49,49,50,51,52,52,53,56,57,57,55,54,53,52,50,50,50,50,52
5,2007,4,27,53,53,54,54,54,54,54,55,56,58,61,63,64,64,65,66,68,69,67,65,63,62,61,60
5,2007,4,28,59,60,59,59,58,58,58,60,62,64,64,64,65,66,66,68,68,67,65,60,61,61,60,59
5,2007,4,29,58,58,57,56,55,53,52,56,61,64,66,68,69,71,73,73,74,72,72,68,65,63,62,61
5,2007,4,30,60,58,56,56,55,54,55,61,67,72,74,77,80,82,84,85,84,83,81,78,74,69,66,64
5,2007,5,1,59,58,55,53,52,54,54,57,61,65,65,68,68,70,69,68,68,67,63,61,59,58,59,60
5,2007,5,2,60,60,57,55,55,55,56,58,62,67,72,75,76,75,75,77,76,69,60,57,55,54,54,53
